"","id1","n_varieties","share_area_local","share_area_improved","xx2_xx3","xx2","per_hib_bush","per_hib_climbers","yield_pure_i_b","yield_pure_i_c","yield_pure_local_b","yield_pure_local_c","yield_pure_hib_b","yield_pure_hib_c","d","d8","d10","d11","d12","d13","d14","d15","d16","d17","d18","d19","d22","c4_1","c4_2","c4_3","c4_4","c4_5","c4_6","c4_7","bean_area","i_l_b_area","cor_c","area_irrigated_land","area_manure_land","area_compost_land","area_fertilizer_land","area_pesticide_land","bush","climber","area_no_title","area_own_title","area_renting","area_share_croping","renting","own_title","own_notitle","share_croping","share_area_imp_var","cor_c.1","mean_p_beans_year_2015","mean_p_maize_year_2015","mean_p_sorghum_year_2015","mean_p_sp_year_2015","hhid"
"87","23361805050015_1",1,100,0,200,100,0,0,0,0,200,0,0,0,75,4,75,1,60,0,2,0,1,0,1,1,0,3,8,21,0,0,0,0,1500,150000,2000,0,2000,2000,0,0,1,0,0,2000,0,0,0,1,0,0,0,2000,0,0,0,0,"23361805050015"
"88","23361805050015_2",1,100,0,74.0245932169351,100,0,0,0,0,74.0245932169351,0,0,0,75,4,75,1,30,0,1,0,1,0,1,1,0,3,8,21,0,0,0,0,600,60000,800,0,800,800,0,0,1,0,0,800,0,0,0,1,0,0,0,800,0,0,0,0,"23361805050015"
"89","23361805050015_3",1,100,0,74.0245932169351,100,0,0,0,0,74.0245932169351,0,0,0,75,4,75,1,40,0,1,0,0,0,1,1,0,3,8,21,0,0,0,0,450,45000,600,0,600,600,0,0,1,0,0,0,600,0,1,0,0,0,0,600,0,0,0,0,"23361805050015"
"90","23361805050015_4",1,100,0,74.0245932169351,100,0,0,0,0,74.0245932169351,0,0,0,75,4,75,1,60,0,1,0,1,0,1,1,0,3,8,21,0,0,0,0,450,45000,600,0,600,600,0,0,1,0,0,0,600,0,1,0,0,0,0,600,0,0,0,0,"23361805050015"
"91","23410203090001_1",4,40,60.00000381,55.9999999979998,100.00000381,0,60.00000381,0,0,0,0,0,0,50,3,10,2,0,1,1,0,1,1,1,1,1,2,3,6,8,13,-96,0,1250,62500.00238125,2500,0,2500,2500,2500,2500,0,1,0,2500,0,0,0,1,0,0,30.000001905,2500,423.0249176,265.8422165,367.5927734,70.7486954,"23410203090001"
"92","23410203090001_3",4,50,50,111.113522662312,100,0,50,0,0,0,0,0,0,100,3,0,2,20,1,4,0,0,1,1,1,1,3,0,0,0,0,0,0,75,3750,75,0,75,75,75,75,0,1,0,75,0,0,0,1,0,0,25,75,423.0249176,265.8422165,367.5927734,70.7486954,"23410203090001"
"93","23410203090011_1",4,100,0,16.222118231,100,0,0,0,0,0,0,0,0,75,4,100,2,0,1,3,0,0,1,1,1,0,3,28,0,0,0,0,0,4808.25,240412.5,6411,0,6411,6411,6411,0,0.5,0.5,0,6411,0,0,0,1,0,0,0,6411,423.1142731,266.2794876,367.64932255,70.8203354,"23410203090011"
"94","23410203090012_1",4,60.00000381,40,45.4545454478181,100.00000381,0,40,0,0,0,0,0,0,100,1,0,2,0,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,2200,110000.004191,2200,0,2200,2200,0,0,0,1,0,2200,0,0,0,1,0,0,20,2200,423.1142731,266.2794876,367.64932255,70.8203354,"23410203090012"
"95","23410203090018_1",1,0,100,200,100,0,100,0,0,0,0,0,200,10,2,0,1,0,1,4,0,1,0,1,0,0,3,33,0,0,0,0,0,60,6000,600,0,600,0,0,0,0,1,0,0,600,0,1,0,0,0,100,600,423.1142731,266.2794876,367.64932255,70.8203354,"23410203090018"
"96","23410702060002_1",1,100,0,128,100,0,0,0,0,0,128,0,0,50,2,50,1,0,1,3,0,0,0,1,1,0,3,8,37,0,0,0,0,312.5,31250,625,0,625,625,0,0,0,1,0,625,0,0,0,1,0,0,0,625,459.74131775,238.47239685,349.68891905,63.4469299,"23410702060002"
"97","23410702060024_1",1,100,0,13.88888889,100,0,0,0,0,0,13.88888889,0,0,50,1,60,1,5,1,4,0,0,1,1,1,0,3,19,37,0,0,0,0,1800,180000,3600,0,3600,3600,3600,0,0,1,0,3600,0,0,0,1,0,0,0,3600,446.9838409,235.83674625,342.5139923,105.4465942,"23410702060024"
"98","23510201060001_1",4,54.54545593,45.45454788,27.6422764192855,100.00000381,0,45.45454788,0,0,0,0,0,0,75,1,80,2,3,0,3,0,1,0,1,0,0,2,3,21,0,0,0,0,3075,153750.005857875,4100,0,4100,0,0,0,0.5,0.5,0,4100,0,0,0,1,0,0,22.72727394,4100,380.96632385,170.0453644,259.75397495,91.0041122,"23510201060001"
"99","23540104040009_3",1,100,0,107.929462262086,100,0,0,0,0,0,107.929462262086,0,0,100,4,0,1,20,0,4,0,1,0,1,1,0,3,0,0,0,0,0,0,300,30000,300,0,300,300,0,0,0,1,0,0,300,0,1,0,0,0,0,300,428.07260135,182.79387665,287.22888945,101.0389481,"23540104040009"
"100","23540104040028_1",4,100,0,25.714285715,100,0,0,0,0,0,0,0,0,40,1,40,2,10,0,4,0,1,0,1,1,0,2,3,33,0,0,0,0,814.051700680272,40702.5850340136,2035.12925170068,0,2035.12925170068,2035.12925170068,0,0,1,0,0,2035.12925170068,0,0,0,1,0,0,0,2035.12925170068,427.9425812,182.84737015,287.28085325,100.9584122,"23540104040028"
"101","23570203050007_1",1,0,100,5.714285714,100,0,0,5.714285714,0,0,0,0,0,50,1,50,1,0,1,4,0,1,0,1,1,1,3,17,21,44,0,0,0,3500,350000,7000,0,7000,7000,0,7000,1,0,0,7000,0,0,0,1,0,0,100,7000,385.4243622,163.437027,245.51890565,106.2136688,"23570203050007"
"102","24250903040021_1",1,100,0,66.66666667,100,0,0,0,0,66.66666667,0,0,0,100,3,100,1,1,1,4,0,0,0,1,1,0,3,0,0,0,0,0,0,150,15000,150,0,150,150,0,0,1,0,150,0,0,0,0,0,1,0,0,150,461.9820404,271.99371335,370.18954465,58.4026108,"24250903040021"
"103","24251401050005_1",1,100,0,0,100,0,0,0,0,0,0,0,0,80,2,100,1,0,0,2,0,0,0,1,1,0,2,3,0,0,0,0,0,144,14400,180,0,180,180,0,0,0,1,180,0,0,0,0,0,1,0,0,180,470.12297055,273.67472075,390.6450043,55.9604034,"24251401050005"
"104","24350705010016_1",4,0,100,72.81553398,100,0,20,0,0,0,0,0,0,80,3,50,2,0,0,3,0,0,0,1,1,1,2,3,0,0,0,0,0,412,20600,515,0,515,515,0,515,0,1,0,515,0,0,0,1,0,0,50,515,408.3857269,211.28134915,348.78083805,56.2385063,"24350705010016"
"105","24350705010016_3",1,100,0,61.42506143,100,0,0,0,0,0,61.42506143,0,0,40,3,100,1,5,0,1,0,0,1,1,1,1,3,21,0,0,0,0,0,325.6,32560,814,0,814,814,814,814,0,1,0,814,0,0,0,1,0,0,0,814,408.3857269,211.28134915,348.78083805,56.2385063,"24350705010016"
"106","24350705010028_1",1,0,100,0,100,0,0,0,0,0,0,0,0,30,3,90,1,0,0,2,0,0,1,0,1,0,2,3,21,0,0,0,0,240,24000,800,0,0,800,800,0,0,1,0,800,0,0,0,1,0,0,100,800,408.31681825,211.1572342,360.1787567,56.2280426,"24350705010028"
"107","24360803010025_1",1,100,0,40,100,0,0,0,0,40,0,0,0,10,1,0,1,120,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,500,50000,5000,0,0,0,0,0,1,0,0,0,5000,0,1,0,0,0,0,5000,334.614151,181.10242465,400.21707155,76.59935,"24360803010025"
"108","24361805050007_2",1,100,0,74.0245932169351,100,0,0,0,0,74.0245932169351,0,0,0,100,4,100,1,2,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,10,1000,10,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,10,0,0,0,0,"24361805050007"
"109","24361805050007_3",1,100,0,74.0245932169351,100,0,0,0,0,74.0245932169351,0,0,0,25,4,50,1,60,0,3,0,1,0,0,0,0,3,8,0,0,0,0,0,60,6000,240,0,0,0,0,0,1,0,0,240,0,0,0,1,0,0,0,240,0,0,0,0,"24361805050007"
"110","24361805050007_4",1,100,0,74.0245932169351,100,0,0,0,0,74.0245932169351,0,0,0,25,4,50,1,5,0,3,0,0,0,0,0,0,3,21,0,0,0,0,0,75,7500,300,0,0,0,0,0,1,0,0,300,0,0,0,1,0,0,0,300,0,0,0,0,"24361805050007"
"111","24361805050009_1",1,0,100,83.33333333,100,100,0,0,0,0,0,83.33333333,0,100,2,60,1,2,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,300,30000,300,0,300,300,0,0,1,0,0,300,0,0,0,1,0,0,100,300,334.4829712,180.0677643,369.7587128,76.6814117,"24361805050009"
"112","24361805050009_2",1,0,100,25,100,0,0,25,0,0,0,0,0,40,2,80,1,3,0,2,0,1,0,1,1,0,2,3,0,0,0,0,0,4000,4e+05,10000,0,10000,10000,0,0,1,0,0,10000,0,0,0,1,0,0,100,10000,334.4829712,180.0677643,369.7587128,76.6814117,"24361805050009"
"113","24361805050018_2",1,100,0,79.36507937,100,0,0,0,0,79.36507937,0,0,0,70,3,0,1,35,0,1,0,0,1,1,0,0,3,21,0,0,0,0,0,630,63000,900,0,900,0,900,0,1,0,0,900,0,0,0,1,0,0,0,900,334.4829712,180.0677643,369.7587128,76.6814117,"24361805050018"
"114","24361805050018_3",1,100,0,66.66666667,100,0,0,0,0,66.66666667,0,0,0,100,3,100,1,2,0,2,0,0,1,1,0,0,3,0,0,0,0,0,0,750,75000,750,0,750,0,750,0,1,0,0,750,0,0,0,1,0,0,0,750,334.4829712,180.0677643,369.7587128,76.6814117,"24361805050018"
"115","24361805050023_1",1,100,0,121.2938005,100,0,0,0,0,121.2938005,0,0,0,100,4,100,1,30,1,1,0,1,1,0,0,0,3,0,0,0,0,0,0,742,74200,742,0,0,0,742,0,1,0,0,742,0,0,0,1,0,0,0,742,334.4829712,180.0677643,369.7587128,76.6814117,"24361805050023"
"116","24361805050023_2",1,100,0,92.78350515,100,0,0,0,0,92.78350515,0,0,0,100,4,100,1,30,1,1,0,1,1,0,0,0,3,0,0,0,0,0,0,970,97000,970,0,0,0,970,0,1,0,0,970,0,0,0,1,0,0,0,970,334.4829712,180.0677643,369.7587128,76.6814117,"24361805050023"
"117","24361805050023_3",1,100,0,26.5674814,100,0,0,0,0,26.5674814,0,0,0,100,4,0,1,30,0,2,0,1,1,0,0,0,3,0,0,0,0,0,0,1882,188200,1882,0,0,0,1882,0,1,0,0,1882,0,0,0,1,0,0,0,1882,334.4829712,180.0677643,369.7587128,76.6814117,"24361805050023"
"118","24410203090012_1",4,100,0,56.25,100,0,0,0,0,0,0,0,0,100,2,80,2,20,1,4,0,1,1,1,1,0,3,0,0,0,0,0,0,4000,2e+05,4000,0,4000,4000,4000,0,0,1,0,4000,0,0,0,1,0,0,0,4000,423.0249176,265.8422165,367.5927734,70.7486954,"24410203090012"
"119","24410702060008_1",1,100,0,51.54639175,100,0,0,0,0,0,51.54639175,0,0,100,3,100,1,30,1,4,0,1,0,1,1,0,3,0,0,0,0,0,0,1940,194000,1940,0,1940,1940,0,0,0,1,0,0,1940,0,1,0,0,0,0,1940,459.74131775,238.47239685,349.68891905,63.4469299,"24410702060008"
"120","24410702060008_2",1,100,0,109.789868544758,100,0,0,0,0,0,109.789868544758,0,0,100,3,100,1,40,1,4,0,1,0,1,1,0,3,0,0,0,0,0,0,150,15000,150,0,150,150,0,0,0,1,0,150,0,0,0,1,0,0,0,150,459.74131775,238.47239685,349.68891905,63.4469299,"24410702060008"
"121","24540104040031_2",1,100,0,2.4,100,0,0,0,0,2.4,0,0,0,50,2,100,1,10,0,4,0,1,0,1,1,0,2,3,0,0,0,0,0,5000,5e+05,10000,0,10000,10000,0,0,1,0,0,0,0,10000,0,0,0,1,0,10000,427.9425812,182.84737015,287.28085325,100.9584122,"24540104040031"
"122","25250403020005_1",1,0,100,66.66666667,100,0,100,0,0,0,0,0,66.66666667,25,3,25,1,0,0,4,0,1,1,1,0,1,2,3,19,42,0,0,0,375,37500,1500,0,1500,0,1500,1500,0,1,0,1500,0,0,0,1,0,0,100,1500,491.723526,276.8541107,400.7373657,61.8153954,"25250403020005"
"123","25250403020022_2",1,100,0,230.7692308,100,0,0,0,0,0,230.7692308,0,0,100,3,100,1,40,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,130,13000,130,0,130,130,0,0,0,1,0,130,0,0,0,1,0,0,0,130,492.11470035,276.9734955,401.0070953,61.7591057,"25250403020022"
"124","25250403020023_2",4,30.00000191,70,14.9488591663671,100.00000191,0,0,0,0,0,0,0,0,100,3,100,2,3,0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,2542,127100.00242761,2542,0,2542,2542,2542,0,0.5,0.5,0,2542,0,0,0,1,0,0,35,2542,492.11470035,276.9734955,401.0070953,61.7591057,"25250403020023"
"125","25250903040002_3",1,100,0,114.481346349645,100,0,0,0,0,0,114.481346349645,0,0,25,5,25,1,10,0,4,0,0,0,1,1,0,3,19,0,0,0,0,0,10,1000,40,0,40,40,0,0,0,1,0,40,0,0,0,1,0,0,0,40,461.9820404,271.99371335,370.18954465,58.4026108,"25250903040002"
"126","25250903040008_1",1,0,100,133.3333333,100,0,0,0,133.3333333,0,0,0,0,75,2,0,1,0,0,4,0,0,0,1,1,0,3,33,0,0,0,0,0,37.5,3750,50,0,50,50,0,0,0,1,0,50,0,0,0,1,0,0,100,50,461.9820404,271.99371335,370.18954465,58.4026108,"25250903040008"
"127","25250903040009_1",4,66.66667175,33.33333588,8.88888888927773,100.00000763,0,0,0,0,0,0,0,0,60,1,0,2,0,0,2,0,0,0,1,0,0,3,19,37,42,0,0,0,900,45000.0034335,1500,0,1500,0,0,0,0.5,0.5,1500,0,0,0,0,0,1,0,16.66666794,1500,461.9820404,271.99371335,370.18954465,58.4026108,"25250903040009"
"128","25250903040015_1",1,0,100,13.671875,100,0,0,13.671875,0,0,0,0,0,80,1,100,1,0,1,3,0,1,1,1,0,0,3,19,0,0,0,0,0,5120,512000,6400,0,6400,0,6400,0,1,0,0,6400,0,0,0,1,0,0,100,6400,462.5111084,272.0855942,370.20388795,58.3768501,"25250903040015"
"129","25251401050002_1",1,0,100,125,100,0,0,0,125,0,0,0,0,100,1,100,1,5,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,200,20000,200,0,200,0,0,0,0,1,0,200,0,0,0,1,0,0,100,200,470.28598025,273.71063995,390.81271365,55.9418755,"25251401050002"
"130","25251401050008_1",4,80,20,96.25,100,0,20,0,0,0,0,0,0,100,2,100,2,0,0,1,0,1,1,1,0,1,3,0,0,0,0,0,0,800,40000,800,0,800,0,800,800,0,1,800,0,0,0,0,0,1,0,10,800,469.79496765,273.5334854,390.64549255,55.9709167,"25251401050008"
"131","25251401050008_2",1,100,0,233.3333333,100,0,0,0,0,0,233.3333333,0,0,100,2,0,1,5,0,2,0,1,1,1,0,1,3,0,0,0,0,0,0,300,30000,300,0,300,0,300,300,0,1,300,0,0,0,0,0,1,0,0,300,469.79496765,273.5334854,390.64549255,55.9709167,"25251401050008"
"132","25251401050015_1",1,100,0,24.21893921,100,0,0,0,0,0,24.21893921,0,0,25,1,25,1,0,0,3,0,1,0,1,1,0,3,8,33,0,0,0,0,2064.5,206450,8258,0,8258,8258,0,0,0,1,0,8258,0,0,0,1,0,0,0,8258,470.28598025,273.71063995,390.81271365,55.9418755,"25251401050015"
"133","25350705010021_1",1,100,0,104.934415102864,100,0,0,0,0,0,104.934415102864,0,0,100,2,0,1,15,0,4,0,0,1,1,1,1,3,0,0,0,0,0,0,242,24200,242,0,242,242,242,242,0,1,0,242,0,0,0,1,0,0,0,242,408.31681825,211.1572342,360.1787567,56.2280426,"25350705010021"
"134","25350705010021_2",1,100,0,104.934415102864,100,0,0,0,0,0,104.934415102864,0,0,45,2,45,1,0,0,3,0,0,1,1,1,1,2,3,0,0,0,0,0,202.5,20250,450,0,450,450,450,450,0,1,0,450,0,0,0,1,0,0,0,450,408.31681825,211.1572342,360.1787567,56.2280426,"25350705010021"
"135","25360803010010_2",1,100,0,74.0245932169351,100,0,0,0,0,74.0245932169351,0,0,0,50,4,0,1,10,1,2,0,1,0,0,0,0,3,8,0,0,0,0,0,125,12500,250,0,0,0,0,0,1,0,0,0,250,0,1,0,0,0,0,250,334.5426941,180.80973055,400.13079835,76.6697845,"25360803010010"
"136","25360803010010_3",1,100,0,222.2222222,100,0,0,0,0,222.2222222,0,0,0,50,4,0,1,2,0,2,0,1,0,1,1,0,3,8,0,0,0,0,0,225,22500,450,0,450,450,0,0,1,0,0,0,0,450,0,0,0,1,0,450,334.5426941,180.80973055,400.13079835,76.6697845,"25360803010010"
"137","25360803010010_4",1,100,0,74.0245932169351,100,0,0,0,0,74.0245932169351,0,0,0,90,4,0,1,5,0,3,0,1,0,1,1,0,3,8,0,0,0,0,0,81,8100,90,0,90,90,0,0,1,0,0,90,0,0,0,1,0,0,0,90,334.5426941,180.80973055,400.13079835,76.6697845,"25360803010010"
"138","25360803010028_1",1,0,100,11.45833333,100,100,0,0,0,0,0,11.45833333,0,100,2,100,1,30,0,4,0,1,1,1,0,0,3,0,0,0,0,0,0,4800,480000,4800,0,4800,0,4800,0,1,0,0,4800,0,0,0,1,0,0,100,4800,334.5426941,180.80973055,400.13079835,76.6697845,"25360803010028"
"139","25360803010028_2",1,0,100,66.66666667,100,0,0,66.66666667,0,0,0,0,0,50,2,0,1,35,0,4,0,1,1,1,0,0,3,8,0,0,0,0,0,1200,120000,2400,0,2400,0,2400,0,1,0,0,2400,0,0,0,1,0,0,100,2400,334.5426941,180.80973055,400.13079835,76.6697845,"25360803010028"
"140","25360803010037_1",1,0,100,17.14285714,100,0,0,17.14285714,0,0,0,0,0,50,2,50,1,30,1,1,0,0,0,1,0,0,3,21,0,0,0,0,0,700,70000,1400,0,1400,0,0,0,1,0,0,1400,0,0,0,1,0,0,100,1400,334.57905575,181.07209015,400.1968994,76.6424255,"25360803010037"
"141","25360803010037_2",1,100,0,48,100,0,0,0,0,48,0,0,0,100,2,50,1,30,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,750,75000,750,0,750,0,0,0,1,0,0,750,0,0,0,1,0,0,0,750,334.57905575,181.07209015,400.1968994,76.6424255,"25360803010037"
"142","25360803010045_1",1,0,100,25,100,0,0,25,0,0,0,0,0,100,3,100,1,10,0,3,0,1,0,1,0,0,3,0,0,0,0,0,0,2000,2e+05,2000,0,2000,0,0,0,1,0,0,2000,0,0,0,1,0,0,100,2000,334.614151,181.10242465,400.21707155,76.59935,"25360803010045"
"143","25360803010045_2",1,100,0,100,100,0,0,0,0,100,0,0,0,100,3,100,1,15,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,500,50000,500,0,500,0,0,0,1,0,0,500,0,0,0,1,0,0,0,500,334.614151,181.10242465,400.21707155,76.59935,"25360803010045"
"144","25361805050009_1",1,0,100,51.9791134008,100,0,0,51.9791134008,0,0,0,0,0,30,4,30,1,10,0,2,0,1,1,1,1,0,3,8,0,0,0,0,0,315,31500,1050,0,1050,1050,1050,0,1,0,0,1050,0,0,0,1,0,0,100,1050,334.4829712,180.0677643,369.7587128,76.6814117,"25361805050009"
"145","25361805050009_3",1,0,100,51.9791134008,100,0,0,51.9791134008,0,0,0,0,0,40,4,40,1,30,0,3,0,1,1,0,0,0,3,8,0,0,0,0,0,910,91000,2275,0,0,0,2275,0,1,0,0,2275,0,0,0,1,0,0,100,2275,334.4829712,180.0677643,369.7587128,76.6814117,"25361805050009"
"146","25361805050018_1",1,100,0,14.28571429,100,0,0,0,0,14.28571429,0,0,0,100,1,100,1,30,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1400,140000,1400,0,0,0,0,0,1,0,0,1400,0,0,0,1,0,0,0,1400,334.42170715,179.994194,369.7374573,76.7090302,"25361805050018"
"147","25361805050019_1",1,100,0,74.0245932169351,100,0,0,0,0,74.0245932169351,0,0,0,100,4,100,1,3,0,4,0,0,1,0,0,0,3,0,0,0,0,0,0,150,15000,150,0,0,0,150,0,1,0,0,150,0,0,0,1,0,0,0,150,334.42170715,179.994194,369.7374573,76.7090302,"25361805050019"
"148","25361805050019_2",1,100,0,74.0245932169351,100,0,0,0,0,74.0245932169351,0,0,0,100,4,0,1,5,0,4,0,0,1,0,0,0,3,0,0,0,0,0,0,40,4000,40,0,0,0,40,0,1,0,0,0,40,0,1,0,0,0,0,40,334.42170715,179.994194,369.7374573,76.7090302,"25361805050019"
"149","25361805050019_3",1,0,100,89.28571429,100,100,0,0,0,0,0,89.28571429,0,80,4,0,1,10,0,2,0,0,1,0,0,0,3,41,0,0,0,0,0,56,5600,70,0,0,0,70,0,1,0,0,70,0,0,0,1,0,0,100,70,334.42170715,179.994194,369.7374573,76.7090302,"25361805050019"
"150","25361805050019_4",1,100,0,96,100,0,0,0,0,96,0,0,0,100,4,0,1,15,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,625,62500,625,0,0,0,625,0,1,0,0,625,0,0,0,1,0,0,0,625,334.42170715,179.994194,369.7374573,76.7090302,"25361805050019"
"151","25410203090001_1",1,100,0,187.5,100,0,0,0,0,0,187.5,0,0,50,2,50,1,30,0,1,0,0,1,1,1,0,3,8,37,0,0,0,0,800,80000,1600,0,1600,1600,1600,0,0,1,1600,0,0,0,0,0,1,0,0,1600,422.73435975,266.08343505,367.63224795,70.7808762,"25410203090001"
"152","25410203090001_2",1,100,0,109.789868544758,100,0,0,0,0,0,109.789868544758,0,0,100,2,0,1,0,1,4,1,0,1,1,1,0,3,0,0,0,0,0,0,300,30000,300,300,300,300,300,0,0,1,0,300,0,0,0,1,0,0,0,300,422.73435975,266.08343505,367.63224795,70.7808762,"25410203090001"
"153","25410203090003_3",1,100,0,16.66666667,100,0,0,0,0,0,16.66666667,0,0,100,3,0,1,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,300,30000,300,0,300,0,0,0,0,1,0,300,0,0,0,1,0,0,0,300,422.73435975,266.08343505,367.63224795,70.7808762,"25410203090003"
"154","25410203090011_1",4,100,0,13.3511348468,100,0,0,0,0,0,0,0,0,40,2,0,2,0,1,4,0,0,0,1,1,0,3,28,0,0,0,0,0,898.8,44940,2247,0,2247,2247,0,0,0,1,0,2247,0,0,0,1,0,0,0,2247,422.73435975,266.08343505,367.63224795,70.7808762,"25410203090011"
"155","25410702060003_1",1,100,0,222.2222222,100,0,0,0,0,0,222.2222222,0,0,100,4,100,1,30,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,450,45000,450,0,450,450,0,0,0,1,0,450,0,0,0,1,0,0,0,450,450.86869815,230.73638155,355.4109192,100.952301,"25410702060003"
"156","25410702060003_4",1,100,0,16.66666667,100,0,0,0,0,0,16.66666667,0,0,100,4,100,1,25,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,6000,6e+05,6000,0,6000,6000,0,0,0,1,0,6000,0,0,0,1,0,0,0,6000,450.86869815,230.73638155,355.4109192,100.952301,"25410702060003"
"157","25410702060012_1",4,0,100,0,100,0,100,0,0,0,0,0,0,30,2,30,2,0,0,4,0,1,0,1,1,0,3,8,33,0,0,0,0,300,15000,1000,0,1000,1000,0,0,0,1,1000,0,0,0,0,0,1,0,50,1000,446.9838409,235.83674625,342.5139923,105.4465942,"25410702060012"
"158","25410702060012_2",1,100,0,80,100,0,0,0,0,0,80,0,0,100,2,0,1,15,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,500,50000,500,0,500,500,0,0,0,1,0,0,500,0,1,0,0,0,0,500,446.9838409,235.83674625,342.5139923,105.4465942,"25410702060012"
"159","25410702060020_3",4,0,100,122.885255039933,100,0,100,0,0,0,0,0,0,100,3,100,2,60,1,4,0,0,0,1,0,0,3,0,0,0,0,0,0,75,3750,75,0,75,0,0,0,0,1,0,75,0,0,0,1,0,0,50,75,450.86869815,230.73638155,355.4109192,100.952301,"25410702060020"
"160","25410702060024_1",1,0,100,56.96202532,100,0,0,0,56.96202532,0,0,0,0,25,4,0,1,0,1,4,0,0,0,1,1,1,3,37,0,0,0,0,0,316,31600,1264,0,1264,1264,0,1264,0,1,0,1264,0,0,0,1,0,0,100,1264,450.86869815,230.73638155,355.4109192,100.952301,"25410702060024"
"161","25410702060024_3",1,100,0,71.09004739,100,0,0,0,0,0,71.09004739,0,0,100,4,0,1,15,1,3,0,0,0,1,1,1,3,0,0,0,0,0,0,844,84400,844,0,844,844,0,844,0,1,0,844,0,0,0,1,0,0,0,844,450.86869815,230.73638155,355.4109192,100.952301,"25410702060024"
"162","25510201060006_2",1,100,0,20.83333333,100,0,0,0,0,20.83333333,0,0,0,40,2,0,1,15,0,3,0,1,0,1,1,0,2,3,33,0,0,0,0,2400,240000,6000,0,6000,6000,0,0,1,0,6000,0,0,0,0,0,1,0,0,6000,397.05252075,167.25239565,255.47997285,92.268631,"25510201060006"
"163","25540104040014_1",1,0,100,60,100,0,100,0,0,0,0,0,60,100,3,100,1,0,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,100,10000,100,0,100,0,0,0,0,1,0,100,0,0,0,1,0,0,100,100,428.07260135,182.79387665,287.22888945,101.0389481,"25540104040014"
"164","25540104040014_2",1,100,0,40,100,0,0,0,0,40,0,0,0,100,3,100,1,30,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,2000,2e+05,2000,0,2000,0,0,0,1,0,0,2000,0,0,0,1,0,0,0,2000,428.07260135,182.79387665,287.22888945,101.0389481,"25540104040014"
"165","25540104040020_1",1,0,100,100,100,0,0,0,100,0,0,0,0,100,2,0,1,0,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,100,10000,100,0,100,0,0,0,0,1,0,100,0,0,0,1,0,0,100,100,427.87080385,182.87463,287.379776,101.0086975,"25540104040020"
"166","25540104040020_2",1,100,0,16.66666667,100,0,0,0,0,16.66666667,0,0,0,60,2,80,1,15,0,4,0,0,0,1,0,0,3,8,0,0,0,0,0,1800,180000,3000,0,3000,0,0,0,1,0,0,3000,0,0,0,1,0,0,0,3000,427.87080385,182.87463,287.379776,101.0086975,"25540104040020"
"167","25540104040026_1",1,100,0,90.0360503710249,100,0,0,0,0,90.0360503710249,0,0,0,80,3,50,1,30,0,4,0,1,0,0,0,0,3,28,0,0,0,0,0,60,6000,75,0,0,0,0,0,1,0,0,75,0,0,0,1,0,0,0,75,427.87080385,182.87463,287.379776,101.0086975,"25540104040026"
"168","25540104040026_2",1,0,100,42.1303345678611,100,0,0,0,42.1303345678611,0,0,0,0,85,3,60,1,30,0,4,0,1,0,0,0,0,3,28,0,0,0,0,0,63.75,6375,75,0,0,0,0,0,0,1,0,75,0,0,0,1,0,0,100,75,427.87080385,182.87463,287.379776,101.0086975,"25540104040026"
"169","25570203050005_2",4,0,99.99999618,38.3333333317809,99.99999618,41.66666412,0,0,0,0,0,0,0,100,2,50,2,120,1,2,0,1,1,1,1,0,3,0,0,0,0,0,0,3000,149999.99427,3000,0,3000,3000,3000,0,1,0,3000,0,0,0,0,0,1,0,49.99999809,3000,385.4489441,163.479332,248.8770523,109.9240875,"25570203050005"
"170","26230104010027_3",1,100,0,5,100,0,0,0,0,0,5,0,0,100,3,100,1,30,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,4000,4e+05,4000,0,4000,4000,0,0,0,1,0,4000,0,0,0,1,0,0,0,4000,343.39883425,228.1845932,339.76838685,59.3269958,"26230104010027"
"171","26260403060022_1",1,0,100,111.1111111,100,0,0,0,111.1111111,0,0,0,0,30,2,30,1,0,0,3,0,0,0,1,1,0,1,2,3,26,0,0,0,180,18000,600,0,600,600,0,0,0,1,0,600,0,0,0,1,0,0,100,600,481.407135,243.31861875,299.38175965,89.2391205,"26260403060022"
